ASV_name	Kingdom	Phylum	Class	Order	Family	Genus
prok_asv15030	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae uc
prok_asv15031	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lentibacter
prok_asv15032	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae uc
prok_asv15033	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellulaceae uc
prok_asv15035	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium
prok_asv15036	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales uc	Chitinophagales uc
prok_asv15037	Bacteria	Proteobacteria	Alphaproteobacteria	AT-s3-44	AT-s3-44 uc	AT-s3-44 uc
prok_asv15038	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae uc
prok_asv15039	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade I uc
prok_asv15040	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litoreibacter
prok_asv15041	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria uc	Gammaproteobacteria uc	Gammaproteobacteria uc
prok_asv15042	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonadaceae uc
prok_asv15043	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv15044	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv15045	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv15046	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7
prok_asv15047	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales uc	Defluviicoccales uc
prok_asv15048	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04
prok_asv15049	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales uc	Saccharimonadales uc
prok_asv15050	Bacteria	Planctomycetota	Planctomycetota uc	Planctomycetota uc	Planctomycetota uc	Planctomycetota uc
prok_asv15051	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae uc
prok_asv15052	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae uc
prok_asv15053	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353	UBA10353 uc	UBA10353 uc
prok_asv15054	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv15055	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacterales uc	Vicinamibacterales uc
prok_asv15056	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
prok_asv15057	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
prok_asv15058	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae uc
prok_asv15059	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga
prok_asv15060	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae uc
prok_asv15061	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cand_Nitrosopelagicus
prok_asv15062	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB
prok_asv15063	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria uc	Gammaproteobacteria uc	Gammaproteobacteria uc
prok_asv15064	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27
prok_asv15065	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv15066	Bacteria	Deferrisomatota	Defferrisomatia	Defferrisomatales	Defferrisomataceae	Deferrisoma
prok_asv15067	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales uc	Rickettsiales uc
prok_asv15068	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv15069	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv15070	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Tistlia
prok_asv15071	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria uc	Gammaproteobacteria uc	Gammaproteobacteria uc
prok_asv15072	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
prok_asv15073	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NAC11-7
prok_asv15074	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 uc	SAR11 uc
prok_asv15075	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae uc
prok_asv15076	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
prok_asv15077	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cand_Nitrosopelagicus
prok_asv15078	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169 uc
prok_asv15079	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv15080	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster
prok_asv15081	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
prok_asv15082	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
prok_asv15083	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A	KI89A uc	KI89A uc
prok_asv15084	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
prok_asv15085	Bacteria	Planctomycetota	OM190	OM190 uc	OM190 uc	OM190 uc
prok_asv15086	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales uc	Woesearchaeales uc
prok_asv15087	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster
prok_asv15088	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	AT-s2-59 uc	AT-s2-59 uc
prok_asv15089	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
prok_asv15090	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lentibacter
prok_asv15091	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55
prok_asv15092	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Lentilitoribacter
prok_asv15093	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa
prok_asv15094	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	AT-s2-59 uc	AT-s2-59 uc
prok_asv15095	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrorhabdus
prok_asv15096	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	ST-12K33	ST-12K33 uc
prok_asv15097	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium
prok_asv15098	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria uc	Alphaproteobacteria uc	Alphaproteobacteria uc
prok_asv15099	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 uc	SAR11 uc
prok_asv15100	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacterales uc	Vicinamibacterales uc
prok_asv15101	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 uc	SAR11 uc
prok_asv15102	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria uc	Gammaproteobacteria uc	Gammaproteobacteria uc
prok_asv15103	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae uc
prok_asv15104	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales uc	Oligoflexales uc
prok_asv15105	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv15106	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9	NS9 uc
prok_asv15107	Bacteria	PAUC34f	PAUC34f uc	PAUC34f uc	PAUC34f uc	PAUC34f uc
prok_asv15108	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutaceae uc
prok_asv15109	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira
